"file_name","UMAP1","UMAP2","F1","FN_rate","ground_truth_objects","predicted_objects","gt_present","no_detection","low_f1_group","high_fn_group"
"Kyphosus-vaigiensis_48_jpg.rf.96481fdd6f33d75b4eea77af727d0f62.jpg",-2.70202688379034,-1.88946999586546,0.666666666666667,0.5,2,1,TRUE,FALSE,FALSE,FALSE
"Chaetodon-ocellatus_21_jpg.rf.c9eddf6a29575eef0e2bd71179051d8c.jpg",0.314461072256717,1.55390773736514,0.571428571428572,0.6,5,2,TRUE,FALSE,FALSE,FALSE
"Epinephelus-morio_36_jpg.rf.9444f5f6b43a3f2862693c1d52f48725.jpg",1.13643749552027,0.748553619017968,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"Rhomboplites-aurorubens_4_jpg.rf.f0e9b9bd1a95a63b577bead216527593.jpg",0.457962234785709,-2.18162895716154,0.75,0.25,4,4,TRUE,FALSE,FALSE,FALSE
"Scarus-guacamaia_38_jpeg.rf.96ce3627f737c8006d495d17553ffcb3.jpg",-2.07924846811041,-1.11573804892026,0.857142857142857,0.25,4,3,TRUE,FALSE,FALSE,FALSE
"2024-08-18_06-43-48-06-00_0003_102MEDIA_DSCF0951_JPG.rf.250c4ccbfa79e4f4593ca3389dec81ba.jpg",1.41291530924097,0.619316920867333,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"Sparisoma-chrysopterum_45_jpg.rf.b68d5cbdcc7ed33bd7831be8799652e2.jpg",-1.46276740236029,-3.16402979172193,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"Scarus-taeniopterus_23_jpg.rf.30e469a8f4f6ce89005a9538d9f80435.jpg",0.849309285452518,0.719455585112939,1,0,3,3,TRUE,FALSE,FALSE,FALSE
"Rhomboplites-aurorubens_12_png.rf.898218d4dfb052c981eb70e2265301dc.jpg",-2.77933684987768,-1.73875011480772,0.4,0.75,4,1,TRUE,FALSE,FALSE,TRUE
"Mycteroperca-bonaci_40_jpeg.rf.22078d4c53601efde061888464ab8103.jpg",-0.981483186313954,0.463161811461815,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"2024-08-17_15-16-54-06-00_0004_102MEDIA_DSCF0628_JPG.rf.b469514219e6b67a8385c057b87d744d.jpg",-1.91164223355993,1.8142555805353,1,0,3,3,TRUE,FALSE,FALSE,FALSE
"2024-08-17_13-41-20-06-00_0002_102MEDIA_DSCF0609_JPG.rf.e04aed354fd764467f18e20fa2c9c762.jpg",3.13605435686365,0.178373679747948,0.666666666666667,0,2,4,TRUE,FALSE,FALSE,FALSE
"Cephalopholis-cruentata_34_jpg.rf.bc18d5452d51b89be9050a1d6a502b30.jpg",-0.4575946728681,-1.04092015303098,0,1,1,1,TRUE,FALSE,TRUE,TRUE
"Rhomboplites-aurorubens_1_jpg.rf.cdf87fef27237e98642df779d26ea654.jpg",-2.10681311292395,0.0906671138910147,0.451612903225806,0.658536585365854,41,21,TRUE,FALSE,FALSE,FALSE
"2024-08-25_16-45-46-06-00_0001_106MEDIA_DSCF0527_JPG.rf.6ba6ff55b2d21d1513f9d7aff00e0301.jpg",-0.552296186516133,3.27226005517519,0.666666666666667,0,2,4,TRUE,FALSE,FALSE,FALSE
"2024-08-18_07-10-48-06-00_0004_102MEDIA_DSCF0947_JPG.rf.60ecd71756be3d95dc4867fbfb838af8.jpg",-1.98413197202429,2.91145835839785,0.912280701754386,0.0714285714285714,28,29,TRUE,FALSE,FALSE,FALSE
"2024-08-22_06-56-30-06-00_0003_104MEDIA_DSCF0878_JPG.rf.607d842bb00b332c83cb38d6a34e7465.jpg",1.93557699518457,1.83896385156191,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"Canthigaster-rostrata_6_jpg.rf.b671e8e842e52c80bc3fea5b64c5624e.jpg",-1.38893649978384,-1.72481431044065,,,0,0,FALSE,TRUE,FALSE,FALSE
"Scarus-taeniopterus_35_jpg.rf.604bdba62a49f0f9f175a4adbe5cb152.jpg",-0.649504448006001,-1.0686093715521,0,1,2,0,TRUE,TRUE,TRUE,TRUE
"Halichoeres-bivittatus_31_jpg.rf.f9042d2a614adbf120ce0c75a0e18452.jpg",0.400352319052371,1.37938247643984,1,0,3,3,TRUE,FALSE,FALSE,FALSE
"2024-08-22_10-38-38-06-00_0003_104MEDIA_DSCF0952_JPG.rf.e7fe8b7492b9b5a02c8ec43f65781347.jpg",1.55203684168116,0.552771911254296,0,1,2,2,TRUE,FALSE,TRUE,TRUE
"Pomacanthus-paru_7_jpg.rf.27788584dccb7f0cc5b16c7fc890651c.jpg",-1.8437327544187,-2.45409227884733,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"Pomacanthus-arcuatus_7_jpg.rf.59f7f4735bc121266caa0dcac994338f.jpg",-1.35602382821783,0.829653606047997,0.5,0,1,3,TRUE,FALSE,FALSE,FALSE
"2025-09-12_17-32-14-06-00_0002_108MEDIA_DSCF0116_JPG.rf.c1d51a0bfee3851e1f3d6fe290573a39.jpg",2.84063514070764,0.0836366268304678,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"Bodianus-rufus_41_jpg.rf.ceba9b89d9ce095dbcee5eb5c46a0fae.jpg",-1.37048248452887,0.33175455056704,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"2024-08-22_07-05-08-06-00_0002_104MEDIA_DSCF0884_JPG.rf.87119578292a017782985061c33c4d20.jpg",2.99237521486536,0.943804130187401,0.857142857142857,0.181818181818182,22,20,TRUE,FALSE,FALSE,FALSE
"2024-09-19_08-36-32-06-00_0004_110MEDIA_DSCF0808_JPG.rf.029bc6b7d71bb443b0a3dea35044c3d5.jpg",2.43990739183679,2.05441175424136,0,1,2,2,TRUE,FALSE,TRUE,TRUE
"Acanthurus-tractus_6_jpeg.rf.8e6ce56accfcd4a7ca9b92e045719f6f.jpg",-2.28326741857275,-2.87565089739286,,,0,0,FALSE,TRUE,FALSE,FALSE
"Sparisoma-viride_8_jpg.rf.d3665826745f357dda468eb84f589e53.jpg",-1.48064051074728,-1.9870139507147,0.4,0.666666666666667,3,2,TRUE,FALSE,FALSE,FALSE
"Chromis-scotti_6_jpg.rf.c8f5df2b3cc93b9323bcf390e7913ea5.jpg",-0.138727585503903,-1.93162955320798,0.833333333333333,0.285714285714286,7,5,TRUE,FALSE,FALSE,FALSE
"2024-09-09_14-29-48-06-00_0002_106MEDIA_DSCF0298_JPG.rf.9c83c9c1a9f97557e68837fd3453e81f.jpg",1.84294756250635,0.958035812011132,1,0,3,3,TRUE,FALSE,FALSE,FALSE
"Sparisoma-viride_6_jpg.rf.fbfc01b5590576e216b2988f84bcab11.jpg",-1.66217760247931,-1.69697321928464,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"Chaetodon-ocellatus_31_jpeg.rf.fff72bd82345720e7ca700cfd80bca8f.jpg",-1.5644199053739,1.00445161782778,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"2024-08-12_14-04-22-06-00_0003_100MEDIA_DSCF0208_JPG.rf.863f6027ab5443d599ee0875fb8463da.jpg",2.69249447183863,1.3779672237543,1,0,6,6,TRUE,FALSE,FALSE,FALSE
"Scarus-vetula_19_png.rf.5c323334cd5c78c5a89dadd7f50e7e7a.jpg",0.350974996855411,-0.337952032456031,0,1,4,2,TRUE,FALSE,TRUE,TRUE
"2024-08-12_14-16-20-06-00_0003_100MEDIA_DSCF0212_JPG.rf.5419ae1a9fdccc46e7ae5ee3e85cb4ce.jpg",2.34702595072046,0.752344474425683,0.571428571428572,0.6,5,2,TRUE,FALSE,FALSE,FALSE
"2024-08-12_15-39-42-06-00_0001_100MEDIA_DSCF0246_JPG.rf.9f482788c24e0c9f93bb940904db0592.jpg",-0.561573455760327,3.10881935082949,0.823529411764706,0.125,8,9,TRUE,FALSE,FALSE,FALSE
"Chaetodon-capistratus_10_jpg.rf.e821b091b04cdd3259313fa5a9eb4073.jpg",-2.21880106134161,-2.9551843551489,1,0,2,2,TRUE,FALSE,FALSE,FALSE
