gt,pred,n,gt_name,pred_name,row_total,pct
16,36,0,Chromis scotti,Pomacanthus paru,35,0
16,37,0,Chromis scotti,Rhomboplites aurorubens,35,0
16,38,0,Chromis scotti,Scarus coelestinus,35,0
16,39,0,Chromis scotti,Scarus coeruleus,35,0
16,4,0,Chromis scotti,Anisotremus virginicus,35,0
16,40,0,Chromis scotti,Scarus guacamaia,35,0
16,41,0,Chromis scotti,Scarus iseri,35,0
16,42,0,Chromis scotti,Scarus juvenil,35,0
16,43,0,Chromis scotti,Scarus taeniopterus,35,0
16,44,0,Chromis scotti,Scarus vetula,35,0
16,45,0,Chromis scotti,Sparisoma aurofrenatum,35,0
16,46,0,Chromis scotti,Sparisoma chrysopterum,35,0
16,47,0,Chromis scotti,Sparisoma rubripinne FI,35,0
16,48,0,Chromis scotti,Sparisoma viride,35,0
16,49,0,Chromis scotti,Sparisoma viride FI,35,0
16,5,0,Chromis scotti,Azurina cyanea,35,0
16,50,0,Chromis scotti,Sphyraena barracuda,35,0
16,51,0,Chromis scotti,Urobatis jamaicensis,35,0
16,52,0,Chromis scotti,unidentifiable,35,0
16,6,0,Chromis scotti,Bodianus rufus,35,0
16,7,0,Chromis scotti,Calamus spp,35,0
16,8,0,Chromis scotti,Caranx bartholomaei,35,0
16,9,0,Chromis scotti,Caranx latus,35,0
16,background,4,Chromis scotti,background,35,11.428571428571429
17,0,0,Diodon spp,fish,34,0
17,1,0,Diodon spp,Abudefduf saxatilis,34,0
17,10,0,Diodon spp,Caranx ruber,34,0
17,11,0,Diodon spp,Cephalopholis cruentata,34,0
17,12,0,Diodon spp,Chaetodon capistratus,34,0
17,13,0,Diodon spp,Chaetodon ocellatus,34,0
17,14,0,Diodon spp,Chaetodon sedentarius,34,0
17,15,0,Diodon spp,Chaetodon striatus,34,0
17,16,0,Diodon spp,Chromis scotti,34,0
17,17,26,Diodon spp,Diodon spp,34,76.47058823529412
17,18,0,Diodon spp,Epinephelus spp,34,0
17,19,0,Diodon spp,Ginglymostoma cirratum,34,0
17,2,0,Diodon spp,Acanthurus chirurgus,34,0
17,20,0,Diodon spp,Haemulon flavolineatum,34,0
17,21,0,Diodon spp,Haemulon juvenil,34,0
17,22,0,Diodon spp,Haemulon plumierii,34,0
17,23,0,Diodon spp,Haemulon plumierii juvenil,34,0
17,24,0,Diodon spp,Haemulon sciurus,34,0
17,25,0,Diodon spp,Halichoeres spp,34,0
17,26,0,Diodon spp,Holacanthus spp,34,0
17,27,0,Diodon spp,Kyphosus spp,34,0
17,28,0,Diodon spp,Lachnolaimus maximus,34,0
17,29,0,Diodon spp,Lutjanus analis,34,0
17,3,0,Diodon spp,Acanthurus coeruleus,34,0
17,30,0,Diodon spp,Lutjanus griseus,34,0
17,31,0,Diodon spp,Lutjanus jocu,34,0
17,32,0,Diodon spp,Mycteroperca spp,34,0
17,33,0,Diodon spp,Nicholsina usta,34,0
17,34,0,Diodon spp,Ocyurus chrysurus,34,0
17,35,0,Diodon spp,Pomacanthus arcuatus,34,0
17,36,0,Diodon spp,Pomacanthus paru,34,0
17,37,0,Diodon spp,Rhomboplites aurorubens,34,0
17,38,0,Diodon spp,Scarus coelestinus,34,0
17,39,0,Diodon spp,Scarus coeruleus,34,0
17,4,0,Diodon spp,Anisotremus virginicus,34,0
17,40,0,Diodon spp,Scarus guacamaia,34,0
17,41,0,Diodon spp,Scarus iseri,34,0
17,42,0,Diodon spp,Scarus juvenil,34,0
17,43,0,Diodon spp,Scarus taeniopterus,34,0
17,44,0,Diodon spp,Scarus vetula,34,0
17,45,0,Diodon spp,Sparisoma aurofrenatum,34,0
17,46,0,Diodon spp,Sparisoma chrysopterum,34,0
17,47,0,Diodon spp,Sparisoma rubripinne FI,34,0
17,48,0,Diodon spp,Sparisoma viride,34,0
17,49,0,Diodon spp,Sparisoma viride FI,34,0
17,5,0,Diodon spp,Azurina cyanea,34,0
17,50,0,Diodon spp,Sphyraena barracuda,34,0
17,51,0,Diodon spp,Urobatis jamaicensis,34,0
17,52,0,Diodon spp,unidentifiable,34,0
17,6,0,Diodon spp,Bodianus rufus,34,0
17,7,0,Diodon spp,Calamus spp,34,0
17,8,0,Diodon spp,Caranx bartholomaei,34,0
17,9,0,Diodon spp,Caranx latus,34,0
17,background,8,Diodon spp,background,34,23.529411764705884
18,0,0,Epinephelus spp,fish,29,0
18,1,0,Epinephelus spp,Abudefduf saxatilis,29,0
18,10,0,Epinephelus spp,Caranx ruber,29,0
18,11,0,Epinephelus spp,Cephalopholis cruentata,29,0
18,12,0,Epinephelus spp,Chaetodon capistratus,29,0
18,13,0,Epinephelus spp,Chaetodon ocellatus,29,0
18,14,0,Epinephelus spp,Chaetodon sedentarius,29,0
18,15,0,Epinephelus spp,Chaetodon striatus,29,0
18,16,0,Epinephelus spp,Chromis scotti,29,0
18,17,0,Epinephelus spp,Diodon spp,29,0
18,18,19,Epinephelus spp,Epinephelus spp,29,65.51724137931035
18,19,0,Epinephelus spp,Ginglymostoma cirratum,29,0
18,2,0,Epinephelus spp,Acanthurus chirurgus,29,0
18,20,0,Epinephelus spp,Haemulon flavolineatum,29,0
18,21,0,Epinephelus spp,Haemulon juvenil,29,0
18,22,0,Epinephelus spp,Haemulon plumierii,29,0
18,23,0,Epinephelus spp,Haemulon plumierii juvenil,29,0
18,24,0,Epinephelus spp,Haemulon sciurus,29,0
18,25,0,Epinephelus spp,Halichoeres spp,29,0
18,26,0,Epinephelus spp,Holacanthus spp,29,0
18,27,0,Epinephelus spp,Kyphosus spp,29,0
18,28,0,Epinephelus spp,Lachnolaimus maximus,29,0
18,29,0,Epinephelus spp,Lutjanus analis,29,0
18,3,0,Epinephelus spp,Acanthurus coeruleus,29,0
18,30,0,Epinephelus spp,Lutjanus griseus,29,0
18,31,0,Epinephelus spp,Lutjanus jocu,29,0
18,32,3,Epinephelus spp,Mycteroperca spp,29,10.344827586206897
18,33,0,Epinephelus spp,Nicholsina usta,29,0
18,34,0,Epinephelus spp,Ocyurus chrysurus,29,0
18,35,0,Epinephelus spp,Pomacanthus arcuatus,29,0
18,36,0,Epinephelus spp,Pomacanthus paru,29,0
18,37,0,Epinephelus spp,Rhomboplites aurorubens,29,0
18,38,0,Epinephelus spp,Scarus coelestinus,29,0
18,39,0,Epinephelus spp,Scarus coeruleus,29,0
18,4,0,Epinephelus spp,Anisotremus virginicus,29,0
18,40,0,Epinephelus spp,Scarus guacamaia,29,0
18,41,0,Epinephelus spp,Scarus iseri,29,0
18,42,0,Epinephelus spp,Scarus juvenil,29,0
18,43,0,Epinephelus spp,Scarus taeniopterus,29,0
18,44,0,Epinephelus spp,Scarus vetula,29,0
18,45,0,Epinephelus spp,Sparisoma aurofrenatum,29,0
18,46,0,Epinephelus spp,Sparisoma chrysopterum,29,0
18,47,0,Epinephelus spp,Sparisoma rubripinne FI,29,0
18,48,0,Epinephelus spp,Sparisoma viride,29,0
18,49,0,Epinephelus spp,Sparisoma viride FI,29,0
18,5,0,Epinephelus spp,Azurina cyanea,29,0
18,50,0,Epinephelus spp,Sphyraena barracuda,29,0
18,51,0,Epinephelus spp,Urobatis jamaicensis,29,0
18,52,0,Epinephelus spp,unidentifiable,29,0
18,6,0,Epinephelus spp,Bodianus rufus,29,0
18,7,1,Epinephelus spp,Calamus spp,29,3.4482758620689653
18,8,0,Epinephelus spp,Caranx bartholomaei,29,0
18,9,0,Epinephelus spp,Caranx latus,29,0
18,background,6,Epinephelus spp,background,29,20.689655172413794
19,0,0,Ginglymostoma cirratum,fish,22,0
19,1,0,Ginglymostoma cirratum,Abudefduf saxatilis,22,0
19,10,0,Ginglymostoma cirratum,Caranx ruber,22,0
19,11,0,Ginglymostoma cirratum,Cephalopholis cruentata,22,0
19,12,0,Ginglymostoma cirratum,Chaetodon capistratus,22,0
19,13,0,Ginglymostoma cirratum,Chaetodon ocellatus,22,0
19,14,0,Ginglymostoma cirratum,Chaetodon sedentarius,22,0
19,15,0,Ginglymostoma cirratum,Chaetodon striatus,22,0
19,16,0,Ginglymostoma cirratum,Chromis scotti,22,0
19,17,0,Ginglymostoma cirratum,Diodon spp,22,0
19,18,0,Ginglymostoma cirratum,Epinephelus spp,22,0
19,19,16,Ginglymostoma cirratum,Ginglymostoma cirratum,22,72.72727272727273
19,2,0,Ginglymostoma cirratum,Acanthurus chirurgus,22,0
19,20,0,Ginglymostoma cirratum,Haemulon flavolineatum,22,0
19,21,0,Ginglymostoma cirratum,Haemulon juvenil,22,0
19,22,0,Ginglymostoma cirratum,Haemulon plumierii,22,0
19,23,0,Ginglymostoma cirratum,Haemulon plumierii juvenil,22,0
19,24,0,Ginglymostoma cirratum,Haemulon sciurus,22,0
19,25,0,Ginglymostoma cirratum,Halichoeres spp,22,0
19,26,0,Ginglymostoma cirratum,Holacanthus spp,22,0
19,27,0,Ginglymostoma cirratum,Kyphosus spp,22,0
19,28,0,Ginglymostoma cirratum,Lachnolaimus maximus,22,0
19,29,0,Ginglymostoma cirratum,Lutjanus analis,22,0
19,3,0,Ginglymostoma cirratum,Acanthurus coeruleus,22,0
19,30,0,Ginglymostoma cirratum,Lutjanus griseus,22,0
19,31,0,Ginglymostoma cirratum,Lutjanus jocu,22,0
19,32,0,Ginglymostoma cirratum,Mycteroperca spp,22,0
19,33,0,Ginglymostoma cirratum,Nicholsina usta,22,0
19,34,0,Ginglymostoma cirratum,Ocyurus chrysurus,22,0
19,35,0,Ginglymostoma cirratum,Pomacanthus arcuatus,22,0
19,36,0,Ginglymostoma cirratum,Pomacanthus paru,22,0
19,37,0,Ginglymostoma cirratum,Rhomboplites aurorubens,22,0
19,38,0,Ginglymostoma cirratum,Scarus coelestinus,22,0
19,39,0,Ginglymostoma cirratum,Scarus coeruleus,22,0
19,4,0,Ginglymostoma cirratum,Anisotremus virginicus,22,0
19,40,0,Ginglymostoma cirratum,Scarus guacamaia,22,0
19,41,0,Ginglymostoma cirratum,Scarus iseri,22,0
19,42,0,Ginglymostoma cirratum,Scarus juvenil,22,0
19,43,0,Ginglymostoma cirratum,Scarus taeniopterus,22,0
19,44,0,Ginglymostoma cirratum,Scarus vetula,22,0
19,45,0,Ginglymostoma cirratum,Sparisoma aurofrenatum,22,0
19,46,0,Ginglymostoma cirratum,Sparisoma chrysopterum,22,0
19,47,0,Ginglymostoma cirratum,Sparisoma rubripinne FI,22,0
19,48,0,Ginglymostoma cirratum,Sparisoma viride,22,0
19,49,0,Ginglymostoma cirratum,Sparisoma viride FI,22,0
19,5,0,Ginglymostoma cirratum,Azurina cyanea,22,0
19,50,0,Ginglymostoma cirratum,Sphyraena barracuda,22,0
19,51,0,Ginglymostoma cirratum,Urobatis jamaicensis,22,0
19,52,1,Ginglymostoma cirratum,unidentifiable,22,4.545454545454546
19,6,0,Ginglymostoma cirratum,Bodianus rufus,22,0
19,7,0,Ginglymostoma cirratum,Calamus spp,22,0
19,8,0,Ginglymostoma cirratum,Caranx bartholomaei,22,0
19,9,0,Ginglymostoma cirratum,Caranx latus,22,0
19,background,5,Ginglymostoma cirratum,background,22,22.727272727272727
2,0,0,Acanthurus chirurgus,fish,31,0
2,1,0,Acanthurus chirurgus,Abudefduf saxatilis,31,0
2,10,0,Acanthurus chirurgus,Caranx ruber,31,0
2,11,0,Acanthurus chirurgus,Cephalopholis cruentata,31,0
2,12,0,Acanthurus chirurgus,Chaetodon capistratus,31,0
2,13,0,Acanthurus chirurgus,Chaetodon ocellatus,31,0
2,14,0,Acanthurus chirurgus,Chaetodon sedentarius,31,0
2,15,0,Acanthurus chirurgus,Chaetodon striatus,31,0
2,16,0,Acanthurus chirurgus,Chromis scotti,31,0
2,17,0,Acanthurus chirurgus,Diodon spp,31,0
2,18,0,Acanthurus chirurgus,Epinephelus spp,31,0
2,19,0,Acanthurus chirurgus,Ginglymostoma cirratum,31,0
2,2,17,Acanthurus chirurgus,Acanthurus chirurgus,31,54.83870967741935
2,20,0,Acanthurus chirurgus,Haemulon flavolineatum,31,0
2,21,0,Acanthurus chirurgus,Haemulon juvenil,31,0
2,22,0,Acanthurus chirurgus,Haemulon plumierii,31,0
2,23,0,Acanthurus chirurgus,Haemulon plumierii juvenil,31,0
2,24,0,Acanthurus chirurgus,Haemulon sciurus,31,0
2,25,0,Acanthurus chirurgus,Halichoeres spp,31,0
2,26,0,Acanthurus chirurgus,Holacanthus spp,31,0
2,27,0,Acanthurus chirurgus,Kyphosus spp,31,0
2,28,0,Acanthurus chirurgus,Lachnolaimus maximus,31,0
2,29,0,Acanthurus chirurgus,Lutjanus analis,31,0
2,3,0,Acanthurus chirurgus,Acanthurus coeruleus,31,0
2,30,0,Acanthurus chirurgus,Lutjanus griseus,31,0
2,31,0,Acanthurus chirurgus,Lutjanus jocu,31,0
2,32,0,Acanthurus chirurgus,Mycteroperca spp,31,0
2,33,0,Acanthurus chirurgus,Nicholsina usta,31,0
2,34,0,Acanthurus chirurgus,Ocyurus chrysurus,31,0
2,35,1,Acanthurus chirurgus,Pomacanthus arcuatus,31,3.225806451612903
2,36,0,Acanthurus chirurgus,Pomacanthus paru,31,0
2,37,0,Acanthurus chirurgus,Rhomboplites aurorubens,31,0
2,38,0,Acanthurus chirurgus,Scarus coelestinus,31,0
2,39,0,Acanthurus chirurgus,Scarus coeruleus,31,0
2,4,0,Acanthurus chirurgus,Anisotremus virginicus,31,0
2,40,0,Acanthurus chirurgus,Scarus guacamaia,31,0
2,41,0,Acanthurus chirurgus,Scarus iseri,31,0
2,42,0,Acanthurus chirurgus,Scarus juvenil,31,0
2,43,0,Acanthurus chirurgus,Scarus taeniopterus,31,0
2,44,0,Acanthurus chirurgus,Scarus vetula,31,0
2,45,0,Acanthurus chirurgus,Sparisoma aurofrenatum,31,0
2,46,0,Acanthurus chirurgus,Sparisoma chrysopterum,31,0
2,47,0,Acanthurus chirurgus,Sparisoma rubripinne FI,31,0
2,48,0,Acanthurus chirurgus,Sparisoma viride,31,0
2,49,0,Acanthurus chirurgus,Sparisoma viride FI,31,0
2,5,0,Acanthurus chirurgus,Azurina cyanea,31,0
2,50,0,Acanthurus chirurgus,Sphyraena barracuda,31,0
2,51,0,Acanthurus chirurgus,Urobatis jamaicensis,31,0
2,52,0,Acanthurus chirurgus,unidentifiable,31,0
2,6,0,Acanthurus chirurgus,Bodianus rufus,31,0
2,7,0,Acanthurus chirurgus,Calamus spp,31,0
2,8,0,Acanthurus chirurgus,Caranx bartholomaei,31,0
2,9,0,Acanthurus chirurgus,Caranx latus,31,0
2,background,13,Acanthurus chirurgus,background,31,41.935483870967744
20,0,0,Haemulon flavolineatum,fish,33,0
20,1,0,Haemulon flavolineatum,Abudefduf saxatilis,33,0
20,10,0,Haemulon flavolineatum,Caranx ruber,33,0
20,11,0,Haemulon flavolineatum,Cephalopholis cruentata,33,0
20,12,0,Haemulon flavolineatum,Chaetodon capistratus,33,0
20,13,0,Haemulon flavolineatum,Chaetodon ocellatus,33,0
20,14,0,Haemulon flavolineatum,Chaetodon sedentarius,33,0
20,15,0,Haemulon flavolineatum,Chaetodon striatus,33,0
20,16,0,Haemulon flavolineatum,Chromis scotti,33,0
20,17,0,Haemulon flavolineatum,Diodon spp,33,0
20,18,0,Haemulon flavolineatum,Epinephelus spp,33,0
20,19,0,Haemulon flavolineatum,Ginglymostoma cirratum,33,0
20,2,0,Haemulon flavolineatum,Acanthurus chirurgus,33,0
20,20,21,Haemulon flavolineatum,Haemulon flavolineatum,33,63.63636363636363
20,21,0,Haemulon flavolineatum,Haemulon juvenil,33,0
20,22,0,Haemulon flavolineatum,Haemulon plumierii,33,0
20,23,0,Haemulon flavolineatum,Haemulon plumierii juvenil,33,0
20,24,1,Haemulon flavolineatum,Haemulon sciurus,33,3.0303030303030303
20,25,0,Haemulon flavolineatum,Halichoeres spp,33,0
20,26,0,Haemulon flavolineatum,Holacanthus spp,33,0
20,27,0,Haemulon flavolineatum,Kyphosus spp,33,0
20,28,0,Haemulon flavolineatum,Lachnolaimus maximus,33,0
20,29,0,Haemulon flavolineatum,Lutjanus analis,33,0
20,3,0,Haemulon flavolineatum,Acanthurus coeruleus,33,0
20,30,0,Haemulon flavolineatum,Lutjanus griseus,33,0
20,31,0,Haemulon flavolineatum,Lutjanus jocu,33,0
20,32,0,Haemulon flavolineatum,Mycteroperca spp,33,0
20,33,0,Haemulon flavolineatum,Nicholsina usta,33,0
20,34,0,Haemulon flavolineatum,Ocyurus chrysurus,33,0
20,35,0,Haemulon flavolineatum,Pomacanthus arcuatus,33,0
20,36,0,Haemulon flavolineatum,Pomacanthus paru,33,0
20,37,0,Haemulon flavolineatum,Rhomboplites aurorubens,33,0
20,38,0,Haemulon flavolineatum,Scarus coelestinus,33,0
20,39,0,Haemulon flavolineatum,Scarus coeruleus,33,0
20,4,0,Haemulon flavolineatum,Anisotremus virginicus,33,0
20,40,0,Haemulon flavolineatum,Scarus guacamaia,33,0
20,41,0,Haemulon flavolineatum,Scarus iseri,33,0
20,42,0,Haemulon flavolineatum,Scarus juvenil,33,0
20,43,0,Haemulon flavolineatum,Scarus taeniopterus,33,0
20,44,0,Haemulon flavolineatum,Scarus vetula,33,0
20,45,0,Haemulon flavolineatum,Sparisoma aurofrenatum,33,0
20,46,0,Haemulon flavolineatum,Sparisoma chrysopterum,33,0
20,47,0,Haemulon flavolineatum,Sparisoma rubripinne FI,33,0
20,48,0,Haemulon flavolineatum,Sparisoma viride,33,0
20,49,0,Haemulon flavolineatum,Sparisoma viride FI,33,0
20,5,0,Haemulon flavolineatum,Azurina cyanea,33,0
20,50,0,Haemulon flavolineatum,Sphyraena barracuda,33,0
20,51,0,Haemulon flavolineatum,Urobatis jamaicensis,33,0
20,52,0,Haemulon flavolineatum,unidentifiable,33,0
20,6,0,Haemulon flavolineatum,Bodianus rufus,33,0
20,7,0,Haemulon flavolineatum,Calamus spp,33,0
20,8,0,Haemulon flavolineatum,Caranx bartholomaei,33,0
20,9,0,Haemulon flavolineatum,Caranx latus,33,0
20,background,11,Haemulon flavolineatum,background,33,33.333333333333336
21,0,0,Haemulon juvenil,fish,130,0
21,1,0,Haemulon juvenil,Abudefduf saxatilis,130,0
21,10,0,Haemulon juvenil,Caranx ruber,130,0
21,11,0,Haemulon juvenil,Cephalopholis cruentata,130,0
21,12,0,Haemulon juvenil,Chaetodon capistratus,130,0
21,13,0,Haemulon juvenil,Chaetodon ocellatus,130,0
21,14,0,Haemulon juvenil,Chaetodon sedentarius,130,0
21,15,0,Haemulon juvenil,Chaetodon striatus,130,0
21,16,0,Haemulon juvenil,Chromis scotti,130,0
21,17,0,Haemulon juvenil,Diodon spp,130,0
21,18,0,Haemulon juvenil,Epinephelus spp,130,0
21,19,0,Haemulon juvenil,Ginglymostoma cirratum,130,0
21,2,0,Haemulon juvenil,Acanthurus chirurgus,130,0
21,20,0,Haemulon juvenil,Haemulon flavolineatum,130,0
21,21,106,Haemulon juvenil,Haemulon juvenil,130,81.53846153846153
21,22,0,Haemulon juvenil,Haemulon plumierii,130,0
21,23,0,Haemulon juvenil,Haemulon plumierii juvenil,130,0
21,24,0,Haemulon juvenil,Haemulon sciurus,130,0
21,25,0,Haemulon juvenil,Halichoeres spp,130,0
21,26,0,Haemulon juvenil,Holacanthus spp,130,0
21,27,0,Haemulon juvenil,Kyphosus spp,130,0
21,28,0,Haemulon juvenil,Lachnolaimus maximus,130,0
21,29,0,Haemulon juvenil,Lutjanus analis,130,0
21,3,0,Haemulon juvenil,Acanthurus coeruleus,130,0
21,30,0,Haemulon juvenil,Lutjanus griseus,130,0
21,31,0,Haemulon juvenil,Lutjanus jocu,130,0
21,32,0,Haemulon juvenil,Mycteroperca spp,130,0
21,33,0,Haemulon juvenil,Nicholsina usta,130,0
21,34,0,Haemulon juvenil,Ocyurus chrysurus,130,0
21,35,0,Haemulon juvenil,Pomacanthus arcuatus,130,0
21,36,0,Haemulon juvenil,Pomacanthus paru,130,0
21,37,0,Haemulon juvenil,Rhomboplites aurorubens,130,0
21,38,0,Haemulon juvenil,Scarus coelestinus,130,0
21,39,0,Haemulon juvenil,Scarus coeruleus,130,0
21,4,0,Haemulon juvenil,Anisotremus virginicus,130,0
21,40,0,Haemulon juvenil,Scarus guacamaia,130,0
21,41,0,Haemulon juvenil,Scarus iseri,130,0
21,42,2,Haemulon juvenil,Scarus juvenil,130,1.5384615384615385
21,43,0,Haemulon juvenil,Scarus taeniopterus,130,0
21,44,0,Haemulon juvenil,Scarus vetula,130,0
21,45,0,Haemulon juvenil,Sparisoma aurofrenatum,130,0
21,46,0,Haemulon juvenil,Sparisoma chrysopterum,130,0
21,47,0,Haemulon juvenil,Sparisoma rubripinne FI,130,0
21,48,0,Haemulon juvenil,Sparisoma viride,130,0
21,49,0,Haemulon juvenil,Sparisoma viride FI,130,0
21,5,0,Haemulon juvenil,Azurina cyanea,130,0
21,50,0,Haemulon juvenil,Sphyraena barracuda,130,0
21,51,0,Haemulon juvenil,Urobatis jamaicensis,130,0
21,52,0,Haemulon juvenil,unidentifiable,130,0
21,6,0,Haemulon juvenil,Bodianus rufus,130,0
21,7,0,Haemulon juvenil,Calamus spp,130,0
21,8,0,Haemulon juvenil,Caranx bartholomaei,130,0
21,9,0,Haemulon juvenil,Caranx latus,130,0
21,background,22,Haemulon juvenil,background,130,16.923076923076923
22,0,0,Haemulon plumierii,fish,74,0
22,1,0,Haemulon plumierii,Abudefduf saxatilis,74,0
22,10,0,Haemulon plumierii,Caranx ruber,74,0
22,11,0,Haemulon plumierii,Cephalopholis cruentata,74,0
22,12,0,Haemulon plumierii,Chaetodon capistratus,74,0
22,13,0,Haemulon plumierii,Chaetodon ocellatus,74,0
22,14,0,Haemulon plumierii,Chaetodon sedentarius,74,0
22,15,0,Haemulon plumierii,Chaetodon striatus,74,0
22,16,0,Haemulon plumierii,Chromis scotti,74,0
22,17,0,Haemulon plumierii,Diodon spp,74,0
22,18,0,Haemulon plumierii,Epinephelus spp,74,0
22,19,0,Haemulon plumierii,Ginglymostoma cirratum,74,0
22,2,0,Haemulon plumierii,Acanthurus chirurgus,74,0
22,20,0,Haemulon plumierii,Haemulon flavolineatum,74,0
22,21,0,Haemulon plumierii,Haemulon juvenil,74,0
22,22,53,Haemulon plumierii,Haemulon plumierii,74,71.62162162162163
22,23,0,Haemulon plumierii,Haemulon plumierii juvenil,74,0
22,24,0,Haemulon plumierii,Haemulon sciurus,74,0
22,25,0,Haemulon plumierii,Halichoeres spp,74,0
22,26,0,Haemulon plumierii,Holacanthus spp,74,0
22,27,0,Haemulon plumierii,Kyphosus spp,74,0
22,28,0,Haemulon plumierii,Lachnolaimus maximus,74,0
22,29,0,Haemulon plumierii,Lutjanus analis,74,0
22,3,0,Haemulon plumierii,Acanthurus coeruleus,74,0
22,30,0,Haemulon plumierii,Lutjanus griseus,74,0
22,31,0,Haemulon plumierii,Lutjanus jocu,74,0
22,32,0,Haemulon plumierii,Mycteroperca spp,74,0
22,33,0,Haemulon plumierii,Nicholsina usta,74,0
22,34,0,Haemulon plumierii,Ocyurus chrysurus,74,0
22,35,0,Haemulon plumierii,Pomacanthus arcuatus,74,0
22,36,0,Haemulon plumierii,Pomacanthus paru,74,0
22,37,0,Haemulon plumierii,Rhomboplites aurorubens,74,0
22,38,0,Haemulon plumierii,Scarus coelestinus,74,0
22,39,0,Haemulon plumierii,Scarus coeruleus,74,0
22,4,0,Haemulon plumierii,Anisotremus virginicus,74,0
22,40,0,Haemulon plumierii,Scarus guacamaia,74,0
22,41,0,Haemulon plumierii,Scarus iseri,74,0
22,42,0,Haemulon plumierii,Scarus juvenil,74,0
22,43,0,Haemulon plumierii,Scarus taeniopterus,74,0
22,44,0,Haemulon plumierii,Scarus vetula,74,0
22,45,0,Haemulon plumierii,Sparisoma aurofrenatum,74,0
22,46,0,Haemulon plumierii,Sparisoma chrysopterum,74,0
22,47,0,Haemulon plumierii,Sparisoma rubripinne FI,74,0
22,48,0,Haemulon plumierii,Sparisoma viride,74,0
22,49,0,Haemulon plumierii,Sparisoma viride FI,74,0
22,5,0,Haemulon plumierii,Azurina cyanea,74,0
22,50,0,Haemulon plumierii,Sphyraena barracuda,74,0
22,51,0,Haemulon plumierii,Urobatis jamaicensis,74,0
22,52,2,Haemulon plumierii,unidentifiable,74,2.7027027027027026
22,6,0,Haemulon plumierii,Bodianus rufus,74,0
22,7,0,Haemulon plumierii,Calamus spp,74,0
22,8,0,Haemulon plumierii,Caranx bartholomaei,74,0
22,9,0,Haemulon plumierii,Caranx latus,74,0
22,background,19,Haemulon plumierii,background,74,25.675675675675677
23,0,0,Haemulon plumierii juvenil,fish,23,0
23,1,0,Haemulon plumierii juvenil,Abudefduf saxatilis,23,0
23,10,0,Haemulon plumierii juvenil,Caranx ruber,23,0
23,11,0,Haemulon plumierii juvenil,Cephalopholis cruentata,23,0
23,12,0,Haemulon plumierii juvenil,Chaetodon capistratus,23,0
23,13,0,Haemulon plumierii juvenil,Chaetodon ocellatus,23,0
23,14,0,Haemulon plumierii juvenil,Chaetodon sedentarius,23,0
23,15,0,Haemulon plumierii juvenil,Chaetodon striatus,23,0
23,16,0,Haemulon plumierii juvenil,Chromis scotti,23,0
23,17,0,Haemulon plumierii juvenil,Diodon spp,23,0
23,18,0,Haemulon plumierii juvenil,Epinephelus spp,23,0
23,19,0,Haemulon plumierii juvenil,Ginglymostoma cirratum,23,0
23,2,0,Haemulon plumierii juvenil,Acanthurus chirurgus,23,0
23,20,0,Haemulon plumierii juvenil,Haemulon flavolineatum,23,0
23,21,0,Haemulon plumierii juvenil,Haemulon juvenil,23,0
23,22,0,Haemulon plumierii juvenil,Haemulon plumierii,23,0
23,23,9,Haemulon plumierii juvenil,Haemulon plumierii juvenil,23,39.130434782608695
23,24,0,Haemulon plumierii juvenil,Haemulon sciurus,23,0
23,25,0,Haemulon plumierii juvenil,Halichoeres spp,23,0
23,26,0,Haemulon plumierii juvenil,Holacanthus spp,23,0
23,27,0,Haemulon plumierii juvenil,Kyphosus spp,23,0
23,28,0,Haemulon plumierii juvenil,Lachnolaimus maximus,23,0
23,29,0,Haemulon plumierii juvenil,Lutjanus analis,23,0
23,3,0,Haemulon plumierii juvenil,Acanthurus coeruleus,23,0
23,30,0,Haemulon plumierii juvenil,Lutjanus griseus,23,0
23,31,0,Haemulon plumierii juvenil,Lutjanus jocu,23,0
23,32,0,Haemulon plumierii juvenil,Mycteroperca spp,23,0
23,33,0,Haemulon plumierii juvenil,Nicholsina usta,23,0
23,34,2,Haemulon plumierii juvenil,Ocyurus chrysurus,23,8.695652173913043
23,35,0,Haemulon plumierii juvenil,Pomacanthus arcuatus,23,0
23,36,0,Haemulon plumierii juvenil,Pomacanthus paru,23,0
23,37,0,Haemulon plumierii juvenil,Rhomboplites aurorubens,23,0
23,38,0,Haemulon plumierii juvenil,Scarus coelestinus,23,0
23,39,0,Haemulon plumierii juvenil,Scarus coeruleus,23,0
23,4,0,Haemulon plumierii juvenil,Anisotremus virginicus,23,0
23,40,0,Haemulon plumierii juvenil,Scarus guacamaia,23,0
23,41,0,Haemulon plumierii juvenil,Scarus iseri,23,0
23,42,0,Haemulon plumierii juvenil,Scarus juvenil,23,0
23,43,0,Haemulon plumierii juvenil,Scarus taeniopterus,23,0
23,44,0,Haemulon plumierii juvenil,Scarus vetula,23,0
23,45,0,Haemulon plumierii juvenil,Sparisoma aurofrenatum,23,0
23,46,0,Haemulon plumierii juvenil,Sparisoma chrysopterum,23,0
23,47,0,Haemulon plumierii juvenil,Sparisoma rubripinne FI,23,0
23,48,0,Haemulon plumierii juvenil,Sparisoma viride,23,0
23,49,0,Haemulon plumierii juvenil,Sparisoma viride FI,23,0
23,5,0,Haemulon plumierii juvenil,Azurina cyanea,23,0
23,50,0,Haemulon plumierii juvenil,Sphyraena barracuda,23,0
